2040928,Drugstore Cowboy (1989),20661,7.4
2040969,Drumline (2002),25085,5.5
2041536,Du rififi chez les hommes (1955),14374,8.2
2041845,Duck Soup (1933),40450,8.1
2041875,DuckTales the Movie: Treasure of the Lost Lamp (1990),17134,6.9
2041938,"Dude, Where's My Car? (2000)",94448,5.4
2042005,Due Date (2010),210514,6.6
2042630,Dumb & Dumber (1994),211326,7.3
2042634,Dumb and Dumberer: When Harry Met Lloyd (2003),23900,3.4
2042687,Dumbo (1941),55303,7.3
2042819,Dune (1984),79410,6.6
2042877,Dungeons & Dragons (2000),24249,3.6
2043002,Duo luo tian shi (1995),11686,7.7
2043064,Duplex (2003),37552,5.8
2043085,Duplicity (2009),36479,6.2
2044028,Dylan Dog: Dead of Night (2010),10874,5.1
2044456,Dèmoni (1985),11419,6.6
2045002,Død snø (2009),40717,6.4
2045069,Dünyayi Kurtaran Adam'in oglu (2006),10391,1.9
2045441,E.T. the Extra-Terrestrial (1982),214586,7.9
2045552,Eagle Eye (2008),124204,6.6
2045568,Eagle vs Shark (2007),12536,6.9
2045737,Earth (2007),11415,8.0
2045776,Earth Girls Are Easy (1988),13773,5.2
2045946,East Is East (1999),12664,6.9
2045997,East of Eden (1955),23488,8.1
2046175,Eastern Promises (2007),156183,7.7
2046209,Easy A (2010),177014,7.2
2046324,Easy Rider (1969),60342,7.4
2046355,Easy Virtue (2008),13347,6.7
2046433,Eat Pray Love (2010),45013,5.6
2046791,Echelon Conspiracy (2009),14643,5.8
2047341,Ed Wood (1994),121334,7.9
2047422,Eddie Murphy Raw (1987),12504,7.5
2047548,Eden Lake (2008),40437,6.9
2047660,Edge of Darkness (2010),61682,6.6
2047797,Edison (2005),11711,5.3
2047967,Edtv (1999),31103,6.1
2048123,Edward Scissorhands (1990),267764,8.0
2048617,Efter brylluppet (2006),18395,7.9
2049256,Eight Below (2006),37502,7.3
2049262,Eight Crazy Nights (2002),14864,5.4
2049283,Eight Legged Freaks (2002),35695,5.4
2049287,Eight Men Out (1988),12747,7.3
2051350,Ek Tha Tiger (2012),12612,5.3
2053608,El Dorado (1966),13173,7.7
2053937,El espinazo del diablo (2001),37115,7.5
2055132,El laberinto del fauno (2006),331795,8.3
2055429,El mariachi (1992),41231,7.0
2056060,El orfanato (2007),95915,7.5
2057274,El secreto de sus ojos (2009),79293,8.3
2057864,El topo (1970),12526,7.5
2058366,El ángel exterminador (1962),14963,8.1
2058801,Election (1999),61626,7.3
2059152,Elegy (2008),16865,6.8
2059185,Elektra (2005),55233,4.8
2059319,Elephant (2003),59649,7.2
2059545,Elf (2003),107118,6.9
2059818,Elizabeth (1998),62804,7.6
2059850,Elizabeth: The Golden Age (2007),44410,6.9
2059855,Elizabethtown (2005),49936,6.4
2059916,Ella Enchanted (2004),32285,6.3
2060129,Elling (2001),10473,7.6
2060737,Elysium (2013),174151,6.7
2061434,Emma (1996),21549,6.9
2061824,Empire Records (1995),30962,6.7
2061823,Empire of the Sun (1987),68732,7.8
2061860,Employee of the Month (2006),31046,5.4
2062539,En kongelig affære (2012),19143,7.6
2063400,Enchanted (2007),107516,7.2
2063451,Encino Man (1992),24345,5.6
2063555,Encounters at the End of the World (2007),10410,7.8
2063660,End of Days (1999),72458,5.7
2063778,End of Watch (2012),124384,7.7
2063866,Ender's Game (2013),45906,7.1
2064161,Enemy Mine (1985),27087,6.9
2064145,Enemy at the Gates (2001),137048,7.6
2064174,Enemy of the State (1998),150592,7.3
2064587,English Vinglish (2012),11042,7.9
2064631,Enigma (2001),15094,6.4
2064869,Enough (2002),23234,5.5
2064896,Enough Said (2013),13941,7.2
2065174,Enter the Dragon (1973),62722,7.7
2065204,Enter the Void (2009),27300,7.3
2065300,Enthiran (2010),12991,7.0
2065388,Entrapment (1999),70392,6.2
2065538,Entre les murs (2008),24091,7.6
2065879,Envy (2004),23068,4.7
2066048,Epic (2013),49014,6.7
2066089,Epic Movie (2007),75423,2.3
2066412,Equilibrium (2002),204809,7.6
2066616,Eragon (2006),85846,5.1
2066661,Eraser (1996),65772,6.0
2066666,Eraserhead (1977),48930,7.4
2066986,Erin Brockovich (2000),105532,7.2
2068319,Escape Plan (2013),53516,6.9
2068188,Escape from Alcatraz (1979),64326,7.6
2068237,Escape from L.A. (1996),40762,5.6
2068244,Escape from New York (1981),67119,7.2
2068255,Escape from Planet Earth (2013),12834,5.9
2068286,Escape from the Planet of the Apes (1971),15714,6.2
2068779,Eskiya (1996),21724,8.7
2070325,Eternal Sunshine of the Spotless Mind (2004),464035,8.4
2071232,EuroTrip (2004),127161,6.6
2071072,Europa (1991),12821,7.7
2071086,Europa Europa (1990),10270,7.7
2071096,Europa Report (2013),25470,6.5
2071203,European Vacation (1985),29678,6.0
2071502,Evan Almighty (2007),92853,5.4
2071796,Evening (2007),10210,6.6
2071828,Event Horizon (1997),85903,6.7
2071915,EverAfter (1998),47481,7.0
2072269,Every Which Way But Loose (1978),13242,6.2
2072385,Everybody's Fine (2009),39512,7.2
2072517,Everyone Says I Love You (1996),24968,6.9
2072639,Everything Is Illuminated (2005),42690,7.5
2072668,Everything Must Go (2010),31357,6.5
2072712,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),24747,6.8
2072956,Evil Dead (2013),84319,6.5
2072958,Evil Dead II (1987),85085,7.9
2073119,Evita (1996),25334,6.3
2073193,Evolution (2001),84461,6.0
2073435,Exam (2009),37120,6.9
2073461,Excalibur (1981),39122,7.5
2073731,Executive Decision (1996),33805,6.4
2074135,Exit Through the Gift Shop (2010),35993,8.1
2074141,Exit Wounds (2001),23633,5.5
2074262,Exorcist II: The Heretic (1977),13079,3.7
2074263,Exorcist: The Beginning (2004),24695,5.1
2074291,Exotica (1994),11637,7.2
2074399,Expelled: No Intelligence Allowed (2008),10346,3.7
2074663,Explorers (1985),10885,6.6
2075121,Extract (2009),30875,6.2
2075185,Extraordinary Measures (2010),11948,6.5
2075386,Extreme Measures (1996),12076,6.1
2075528,Extremely Loud & Incredibly Close (2011),61281,6.9
2075694,Eye of the Beholder (1999),12351,4.9
2075978,Eyes Wide Shut (1999),176197,7.3
2076273,F/X (1986),10996,6.6
2076333,Fa yeung nin wa (2000),53366,8.1
2076738,Face/Off (1997),219530,7.3
2076825,Faces in the Crowd (2011),11639,5.7
2077060,Factory Girl (2006),15341,6.4
2077072,Factotum (2005),10456,6.6
2077300,Fahrenheit 451 (1966),26118,7.2
2077305,Fahrenheit 9/11 (2004),98440,7.5
2077345,Fail-Safe (1964),12363,8.0
2077367,Failure to Launch (2006),44646,5.6
2077386,Fainaru Fantajî Sebun Adobento Chirudoren (2005),42311,7.4
2077454,Fair Game (2010),31307,6.8
2078129,Fallen (1998),45260,7.0
2078309,Falling Down (1993),108545,7.6
2078680,Fame (1980),13324,6.5
2078685,Fame (2009),11750,4.9
2079154,Family Plot (1976),12058,6.8
2079422,Fanaa (2006),10896,7.2
2079447,Fanboys (2009),42147,6.6
2079663,Fanny och Alexander (1982),29288,8.2
2079724,Fantasia (1940),55615,7.8
2079741,Fantasia/2000 (1999),20940,7.3
2079851,Fantastic Four (2005),195665,5.7
2079875,Fantastic Mr. Fox (2009),94910,7.8
2079884,Fantastic Voyage (1966),10109,6.9
2080131,Far Cry (2008),10010,3.2
2080118,Far and Away (1992),38336,6.5
2080157,Far from Heaven (2002),30979,7.5
2080452,Fargo (1996),302586,8.2
2080975,Fast & Furious (2009),130469,6.6
2081047,Fast Five (2011),199285,7.3
2081069,Fast Food Nation (2006),18259,6.3
2081162,Fast Times at Ridgemont High (1982),55805,7.2
2081165,Fast Track (2006),13441,5.6
2081196,Faster (2010),64437,6.5
2081370,Fatal Attraction (1987),41590,6.9
2081783,Father of the Bride (1991),44596,6.4
2081784,Father of the Bride Part II (1995),20990,5.8
2082527,Fear (1996),25573,6.1
2082562,Fear and Loathing in Las Vegas (1998),168458,7.8
2082700,Feardotcom (2002),15729,3.3
2082706,Fearless (1993),14575,7.2
2082766,Feast (2005),21645,6.4
2082781,Feast of Love (2007),11490,6.7
2083370,Fei ying gai wak (1991),10179,7.2
2083830,Felon (2008),57407,7.5
2084031,Femme Fatale (2002),24839,6.3
2084530,FernGully: The Last Rainforest (1992),15699,6.4
2084591,Ferris Bueller's Day Off (1986),183195,7.9
2084802,Festen (1998),50841,8.2
2085033,Fetih 1453 (2012),41783,7.7
2085272,Fever Pitch (2005),29888,6.2
2085476,Fiddler on the Roof (1971),23924,8.0
2085556,Fido (2006),21438,6.8
2085611,Field of Dreams (1989),69464,7.6
2085712,Fierce Creatures (1997),16328,6.3
2086069,Fight Club (1999),872695,8.9
2086213,Fighting (2009),22088,5.5
2087153,Filth (2013),12630,7.4
2087471,Final Destination (2000),136514,6.8
2087472,Final Destination 2 (2003),92728,6.2
2087473,Final Destination 3 (2006),77379,5.8
2087474,Final Destination 5 (2011),62504,5.9
2087514,Final Fantasy: The Spirits Within (2001),63155,6.5
2087802,Find Me Guilty (2006),22858,7.1
2087972,Finding Forrester (2000),64237,7.3
2088101,Finding Nemo (2003),437314,8.2
2088107,Finding Neverland (2004),148031,7.8
2088790,Fire Down Below (1997),11129,4.8
2088849,Fire in the Sky (1993),12100,6.5
2088941,Fire with Fire (2012),14143,5.7
2089017,Fired Up! (2009),30081,6.2
2089052,Firefox (1982),15481,5.8
2089128,Fireproof (2008),11836,6.5
2089160,Firestarter (1984),18203,5.9
2089184,Firewall (2006),44080,5.8
2089318,First Blood (1982),131660,7.6
2089427,First Daughter (2004),13509,4.9
2089558,First Knight (1995),43857,5.8
2090049,Fish Tank (2009),35357,7.3
2090477,Fitzcarraldo (1982),16422,8.1
2090579,Five Easy Pieces (1970),19993,7.5
2091014,Flags of Our Fathers (2006),83039,7.1
2091182,Flammen & Citronen (2008),10580,7.3
2091332,Flash Gordon (1980),28689,6.4
2091346,Flash of Genius (2008),12147,7.0
2091408,Flashdance (1983),25576,6.0
2091525,Flatliners (1990),50679,6.5
2091569,Flawless (1999),11779,6.4
2091570,Flawless (2007),15455,6.8
2091780,Flesh+Blood (1985),10791,6.7
2091815,Fletch (1985),30095,6.9
2091817,Fletch Lives (1989),12082,6.0
2091924,Flickan som lekte med elden (2009),54347,7.1
2092047,Flight (2012),182586,7.3
2092138,Flight of the Navigator (1986),26817,6.9
2092140,Flight of the Phoenix (2004),39383,6.1
2092187,Flightplan (2005),100634,6.2
2092279,Flipped (2010),37172,7.7
2092361,Flirting with Disaster (1996),12355,6.9
2093060,Flubber (1997),42110,4.9
2093234,Flushed Away (2006),62471,6.7
2093317,Fly Away Home (1996),16133,6.8
2093407,Flyboys (2006),29187,6.6
2093614,Flypaper (2011),21103,6.4
2094184,Following (1998),47056,7.6
2094453,"Food, Inc. (2008)",30925,7.9
2094520,Fool's Gold (2008),44311,5.6
2094614,Fools Rush In (1997),22749,6.0
2094845,Footloose (1984),36331,6.4
2094846,Footloose (2011),25553,5.8
2095351,For Love of the Game (1999),21744,6.5
2095901,For Your Consideration (2006),10856,6.3
2095908,For Your Eyes Only (1981),54706,6.8
2095554,For the Birds (2000),12430,8.2
2096087,Forbidden Planet (1956),26867,7.7
2096138,Force 10 from Navarone (1978),11150,6.3
2096224,Forces of Nature (1999),22106,5.3
2096231,Forces spéciales (2011),11020,6.3
2096327,Foreign Correspondent (1940),10334,7.7
2096637,Forever Young (1992),28785,6.2
2096799,Forgetting Sarah Marshall (2008),171337,7.3
2097186,Forrest Gump (1994),771564,8.8
2097328,Fortress (1992),19700,5.8
2097928,Four Brothers (2005),83193,6.9
2097938,Four Christmases (2008),38236,5.6
2098080,Four Lions (2010),41413,7.3
2098164,Four Rooms (1995),59999,6.7
2098233,Four Weddings and a Funeral (1994),85618,7.1
2098636,Fracture (2007),108604,7.2
2098889,Frailty (2001),46434,7.4
2099058,Frances Ha (2012),17306,7.5
2099432,Frankenstein (1931),38065,8.0
2099438,Frankenstein (1994),34735,6.4
2099509,Frankenweenie (2012),51265,7.0
2099539,Frankie and Johnny (1991),17991,6.6
2099620,Franklyn (2008),12096,6.2
2099656,Frantic (1988),30671,6.9
2100170,Freaks (1932),25471,7.9
2100229,Freaky Friday (2003),71892,6.1
2100292,Fred Claus (2007),24806,5.6
2100388,Freddy Got Fingered (2001),35170,4.5
2100406,Freddy vs. Jason (2003),71646,5.8
2100409,Freddy's Dead: The Final Nightmare (1991),23579,4.9
2100696,Free Willy (1993),36989,5.8
2100698,Free Willy 2: The Adventure Home (1995),10249,4.8
2100877,Freedom Writers (2007),40421,7.5
2100891,Freedomland (2006),11916,5.0
2100916,Freejack (1992),10529,5.2
2100980,Freeway (1996),19625,6.9
2101269,French Kiss (1995),31461,6.5
2101380,Frenzy (1972),24070,7.5
2101388,Frequency (2000),66165,7.3
2101408,Frequently Asked Questions About Time Travel (2009),20368,7.2
2101918,Frida (2002),48210,7.4
2101937,Friday (1995),52536,7.3
2101944,Friday After Next (2002),13401,5.7
2101972,Friday Night Lights (2004),36014,7.3
2101986,Friday the 13th (1980),59265,6.5
2101988,Friday the 13th (2009),58084,5.6
2101991,Friday the 13th Part 2 (1981),28354,6.0
2101992,Friday the 13th Part III (1982),23231,5.6
2101993,Friday the 13th Part VII: The New Blood (1988),15418,5.1
2101994,Friday the 13th Part VIII: Jason Takes Manhattan (1989),17579,4.4
2101997,Friday the 13th: A New Beginning (1985),16774,4.5
2102005,Friday the 13th: The Final Chapter (1984),21397,5.8
2102067,Fried Green Tomatoes (1991),40958,7.6
2102335,Friends with Benefits (2011),176264,6.6
2102339,Friends with Kids (2011),29020,6.2
2102340,Friends with Money (2006),16776,5.9
2102417,Fright Night (1985),30919,7.1
2102418,Fright Night (2011),67916,6.4
2102562,Fritt vilt (2006),10708,6.4
2102820,From Beyond (1986),10560,6.8
2102914,From Dusk Till Dawn (1996),160029,7.3
2102980,From Hell (2001),99875,6.9
2102995,From Here to Eternity (1953),26718,7.8
2103033,From Justin to Kelly (2003),22400,2.0
2103129,From Paris with Love (2010),79692,6.5
2103186,From Russia with Love (1963),64389,7.5
2103691,Frontière(s) (2007),15579,6.3
2103739,Frost/Nixon (2008),75486,7.8
2103788,Frozen (2010),40135,6.2
2103795,Frozen (2013),84372,8.1
2103837,Frozen River (2008),18846,7.2
2103956,Fruitvale Station (2013),19901,7.6
2104006,Frágiles (2005),10672,6.2
2104750,Fucking Åmål (1998),36868,7.8
2105340,Full Metal Jacket (1987),325333,8.4
2105664,Fun with Dick and Jane (2005),87770,6.1
2105976,Funny Face (1957),13123,7.1
2105979,Funny Farm (1988),12436,6.0
2105985,Funny Games (1997),31906,7.6
2105988,Funny Games U.S. (2007),53992,6.4
2106026,Funny People (2009),86264,6.4
2106134,Fur: An Imaginary Portrait of Diane Arbus (2006),11261,6.4
2106243,Furious 6 (2013),186481,7.2
2107420,G-Force (2009),26093,5.1
2107486,G.I. Jane (1997),50061,5.8
2107501,G.I. Joe: Retaliation (2013),99491,5.9
2107506,G.I. Joe: The Rise of Cobra (2009),138399,5.8
2107529,G.O.R.A. (2004),20471,7.8
2107706,Gabriel (2007),10110,5.7
2108144,Gake no ue no Ponyo (2008),57016,7.7
2108491,Galaxy Quest (1999),99284,7.2
2108694,Gallipoli (1981),24076,7.6
2108842,Gambit (2012),10749,5.7
2109131,Gamer (2009),88953,5.8
2109392,Gandhi (1982),118252,8.1
2109991,Gangs of New York (2002),230513,7.5
2109995,Gangs of Wasseypur (2012),20014,8.6
2110046,Gangster Squad (2013),125012,6.8
2110443,Garden State (2004),162533,7.7
2110513,Garfield (2004),43106,4.9
2110536,Garfield: A Tail of Two Kitties (2006),19077,5.0
2110895,Gaslight (1944),13094,7.9
2111140,Gattaca (1997),161052,7.8
2111796,Gedo senki (2006),15947,6.5
2112005,Gegen die Wand (2004),33121,8.0
2113530,Gentlemen Prefer Blondes (1953),16850,7.3
2113845,George of the Jungle (1997),44203,5.4
2113975,Georgia Rule (2007),17566,5.9
2114307,Gerry (2002),12837,6.2
2114614,Get Carter (1971),17226,7.6
2114615,Get Carter (2000),22117,5.0
2114652,Get Him to the Greek (2010),120452,6.4
2114686,Get Low (2009),15119,7.1
2114756,Get Over It (2001),13483,5.8
2114772,Get Rich or Die Tryin' (2005),27717,4.7
2114799,Get Shorty (1995),53376,6.9
2114803,Get Smart (2008),136439,6.6
2114829,Get the Gringo (2012),64364,7.1
2115290,Gettysburg (1993),18836,7.7
2115496,Ghajini (2008),16658,7.2
2115758,Ghost (1990),120776,7.0
2115784,Ghost Busters (1984),187862,7.8
2115813,Ghost Dog: The Way of the Samurai (1999),57857,7.6
2115953,Ghost Rider (2007),136501,5.2
2115956,Ghost Rider: Spirit of Vengeance (2011),62172,4.3
2115966,Ghost Ship (2002),61254,5.4
2116010,Ghost Town (2008),51732,6.8
2116054,Ghost World (2001),78775,7.5
2116078,Ghostbusters II (1989),98183,6.4
2116187,Ghosts of Girlfriends Past (2009),49733,5.7
2116196,Ghosts of Mars (2001),35801,4.9
2116433,Giant (1956),20900,7.7
2116842,Gigi (1958),11174,6.9
2116882,Gigli (2003),37053,2.3
2116970,Gilda (1946),15652,7.8
2117124,Gin gwai (2002),21553,6.8
2117204,Ging chaat goo si 4: Ji gaan daan yam mo (1996),11232,6.5
2117205,Ging chat goo si (1985),14100,7.6
2117206,Ging chat goo si 3: Chiu kup ging chat (1992),11339,6.9
2117276,Ginger Snaps (2000),26223,6.8
2117993,Girl with a Pearl Earring (2003),47980,7.0
2118039,"Girl, Interrupted (1999)",94753,7.3
2119473,Giù la testa (1971),17481,7.7
2119546,Gladiator (2000),641593,8.5
2119954,Glengarry Glen Ross (1992),58499,7.9
2120337,Glitter (2001),17347,2.1
2120636,Glory (1989),86396,8.0
2120674,Glory Road (2006),26374,7.2
2120947,Gnomeo & Juliet (2011),32927,6.0
2120960,Go (1999),53253,7.3
2121283,Goal II: Living the Dream (2007),18911,5.9
2121290,Goal! (2005),39546,6.8
2121411,God Bless America (2011),47060,7.3
2121924,Gods and Generals (2003),11543,6.3
2121929,Gods and Monsters (1998),22266,7.6
2121955,Godsend (2004),20198,4.8
2121990,Godzilla (1998),117956,5.2
2122422,Going the Distance (2010),40986,6.4
2122547,Gojira (1954),11892,7.5
2123172,GoldenEye (1995),155118,7.2
2123200,Goldfinger (1964),107515,7.8
2123587,Gomorra (2008),31385,7.0
2123659,Gone (2012),25501,5.9
2123688,Gone Baby Gone (2007),145215,7.8
2123740,Gone in Sixty Seconds (2000),170065,6.4
2123789,Gone with the Wind (1939),156458,8.2
2123853,Gongdong gyeongbi guyeok JSA (2000),14835,7.9
2124052,Good Burger (1997),16574,5.6
2124056,Good Bye Lenin! (2003),88381,7.8
2124296,Good Luck Chuck (2007),62941,5.6
2124402,"Good Morning, Vietnam (1987)",64101,7.2
2124450,"Good Night, and Good Luck. (2005)",73188,7.6
2124608,Good Will Hunting (1997),399765,8.2
2124883,Goodfellas (1990),499371,8.8
2125085,Goon (2011),55245,6.9
2125380,Gorillas in the Mist: The Story of Dian Fossey (1988),15092,7.0
2125501,Gosford Park (2001),55952,7.3
2125581,Gossip (2000),11040,5.8
2125749,Gothika (2003),73135,5.8
2126002,Goya's Ghosts (2006),21110,6.9
2126625,Gran Torino (2008),394342,8.2
2126679,Grand Canyon (1991),11190,6.9
2126747,Grand Hotel (1932),10034,7.7
2127099,Grandma's Boy (2006),56588,7.1
2127492,Grave Encounters (2011),26057,6.1
2127605,Gravity (2013),256166,8.3
2127726,Grease (1978),119425,7.2
2127728,Grease 2 (1982),20897,4.0
2127808,Great Balls of Fire! (1989),10637,6.1
2127888,Great Expectations (1946),14577,8.0
2127893,Great Expectations (1998),36858,6.8
2128323,Green Card (1990),15763,6.2
2128429,Green Lantern (2011),165034,5.8
2128518,Green Zone (2010),88637,6.9
2128532,Greenberg (2010),23293,6.1
2128747,Gremlins (1984),99788,7.2
2128750,Gremlins 2: The New Batch (1990),48862,6.3
2128969,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",12416,6.3
2129012,Gridiron Gang (2006),24574,6.9
2129227,Grindhouse (2007),128903,7.7
2129372,Grizzly Man (2005),31007,7.8
2129502,Grosse Pointe Blank (1997),62466,7.4
2129611,Groundhog Day (1993),300043,8.1
2129846,Grown Ups (2010),127521,5.9
2129847,Grown Ups 2 (2013),56689,5.4
2130000,Grumpier Old Men (1995),15508,6.5
2130004,Grumpy Old Men (1993),28506,6.9
2130526,Guarding Tess (1994),10425,6.1
2130745,Guess Who (2005),28248,5.9
2130755,Guess Who's Coming to Dinner (1967),21774,7.8
2131407,Gulliver's Travels (2010),40955,4.9
2131494,Gummo (1997),18236,6.5
2132696,Gwoemul (2006),52604,7.0
2133897,Hababam sinifi sinifta kaldi (1976),11737,8.9
2134005,Habitación en Roma (2010),11349,6.2
2134055,Hable con ella (2002),71542,8.0
2134102,Hachi: A Dog's Tale (2009),70835,8.2
2134187,Hackers (1995),44527,6.1
2134676,Hair (1979),21461,7.5
2134772,Hairspray (1988),12838,6.9
2134773,Hairspray (2007),75761,6.9
2135235,Half Baked (1998),39015,6.7
2135299,Half Nelson (2006),58107,7.3
2135310,Half Past Dead (2002),10527,4.5
2135525,Hall Pass (2011),84593,5.9
2135638,Halloween (1978),119949,7.9
2135640,Halloween (2007),71819,6.1
2135645,Halloween 4: The Return of Michael Myers (1988),22121,5.9
2135646,Halloween 5 (1989),17110,5.1
2135669,Halloween H20: 20 Years Later (1998),39478,5.6
2135684,Halloween II (1981),37832,6.5
2135685,Halloween II (2009),27333,4.9
2135687,Halloween III: Season of the Witch (1982),21923,4.3
2135746,Halloween: Resurrection (2002),21286,4.0
2135749,Halloween: The Curse of Michael Myers (1995),15245,4.9
2136063,Hamburger Hill (1987),15321,6.7
2136179,Hamlet (1990),14690,6.8
2136186,Hamlet (1996),26172,7.9
2136211,Hamlet 2 (2008),13995,6.4
2136551,Hana-bi (1997),17898,7.9
2136648,Hancock (2008),227053,6.5
2137080,Hang 'Em High (1968),17975,7.0
2137334,Hanna (2011),128718,6.8
2137401,Hannah Montana: The Movie (2009),25297,4.0
2137368,Hannah and Her Sisters (1986),40622,8.0
2137452,Hannibal (2001),165124,6.7
2137460,Hannibal Rising (2007),67278,6.2
2137667,Hansel & Gretel: Witch Hunters (2013),106322,6.2
2137962,Happiness (1998),45599,7.8
2138354,Happy Feet (2006),95403,6.5
2138356,Happy Feet Two (2011),23235,5.9
2138375,Happy Gilmore (1996),112755,7.0
2138664,Happy-Go-Lucky (2008),27145,7.0
2138683,Happythankyoumoreplease (2010),20281,6.9
2138876,Hard Ball (2001),18122,6.3
2138904,Hard Candy (2005),106386,7.2
2139111,Hard Rain (1998),22812,5.7
2139178,Hard Target (1993),27697,6.0
2139232,Hard to Kill (1990),16702,5.6
2139734,Harlem Nights (1989),11141,5.8
2139769,Harley Davidson and the Marlboro Man (1991),11390,5.9
2139920,Harold & Kumar Escape from Guantanamo Bay (2008),94557,6.7
2139922,Harold & Kumar Go to White Castle (2004),126663,7.2
2139933,Harold and Maude (1971),44291,8.1
2140093,Harry Brown (2009),60751,7.3
2140168,Harry Potter and the Chamber of Secrets (2002),279165,7.3
2140172,Harry Potter and the Deathly Hallows: Part 1 (2010),228334,7.7
2140173,Harry Potter and the Deathly Hallows: Part 2 (2011),334322,8.1
2140177,Harry Potter and the Goblet of Fire (2005),276117,7.6
2140179,Harry Potter and the Half-Blood Prince (2009),223927,7.4
2140181,Harry Potter and the Order of the Phoenix (2007),254529,7.4
2140184,Harry Potter and the Prisoner of Azkaban (2004),271697,7.8
2140186,Harry Potter and the Sorcerer's Stone (2001),316793,7.4
2140080,Harry and the Hendersons (1987),18457,5.8
2140269,Harsh Times (2005),43739,7.0
2140296,Hart's War (2002),36858,6.3
2140525,Harvey (1950),38480,8.1
2140905,Hatchet (2006),19298,5.7
2141386,Hauru no ugoku shiro (2004),131153,8.2
2141464,Haute tension (2003),44112,6.9
2141744,Havoc (2005),13636,5.5
2142159,Haywire (2011),59467,5.8
2142447,He Got Game (1998),28943,6.9
2142657,He Was a Quiet Man (2007),18573,6.9
2142758,He's Just Not That Into You (2009),100605,6.4
2142862,Head in the Clouds (2004),10696,6.5
2142876,Head of State (2003),12906,5.3
2143422,Heart and Souls (1993),10797,6.8
2143761,Heartbreak Ridge (1986),22493,6.8
2143772,Heartbreakers (2001),37580,6.2
2143930,Hearts in Atlantis (2001),26428,6.9
2143946,Hearts of Darkness: A Filmmaker's Apocalypse (1991),10406,8.2
2144041,Heat (1995),315946,8.3
2144138,Heathers (1988),43363,7.4
2144173,Heaven (2002),17945,7.2
2144211,Heaven Can Wait (1978),11342,6.9
2144334,Heavenly Creatures (1994),41676,7.5
2144437,Heavy Metal (1981),18244,6.7
2144513,Heavy Weights (1995),14998,6.6
2144681,Hedwig and the Angry Inch (2001),22404,7.8
2145294,Heist (2001),24633,6.5
2145820,Hell Ride (2008),12777,5.1
2145971,Hellbound: Hellraiser II (1988),22860,6.5
2145974,Hellboy (2004),188904,6.8
2145980,Hellboy II: The Golden Army (2008),165245,7.1
2146331,Hellraiser (1987),57866,7.1
2146335,Hellraiser III: Hell on Earth (1992),15445,5.4
2146336,Hellraiser: Bloodline (1996),11075,4.9
2146513,Help! (1965),10540,7.3
2147074,Henry Poole Is Here (2008),10093,6.5
2147096,Henry V (1989),19783,7.8
2147120,Henry's Crime (2010),12432,6.0
2147146,Henry: Portrait of a Serial Killer (1986),18233,7.1
2147236,Her (2013),42528,8.5
2148158,Hera Pheri (2000),10719,8.5
2148218,Herbie Fully Loaded (2005),27565,4.7
2148273,Hercules (1997),84007,7.2
2148287,Hercules in New York (1969),12472,3.1
2148422,Here Comes the Boom (2012),53250,6.5
2148648,Hereafter (2010),68336,6.5
2148924,Hero (1992),15218,6.4
2149567,Hesher (2010),35369,7.1
2150656,Hick (2011),10339,5.7
2150691,Hidalgo (2004),57094,6.6
2150947,Hide and Seek (2005),58722,5.8
2151186,High Anxiety (1977),11355,6.7
2151225,High Crimes (2002),24591,6.3
2151259,High Fidelity (2000),116633,7.6
2151378,High Noon (1952),59316,8.2
2151420,High Plains Drifter (1973),26351,7.7
2151503,High School Musical 3: Senior Year (2008),33435,4.2
2151741,Higher Learning (1995),12340,6.4
2151783,Highlander (1986),78734,7.2
2151787,Highlander II: The Quickening (1991),28930,3.9
2151788,Highlander III: The Sorcerer (1994),12886,4.2
2151794,Highlander: Endgame (2000),13319,4.5
2153114,"Hiroshima, mon amour (1959)",13851,7.9
2153509,His Girl Friday (1940),33614,8.1
2154744,History of the World: Part I (1981),27743,6.8
2154860,Hit and Run (2012),22104,6.1
2154974,Hitch (2005),188218,6.7
2154990,Hitchcock (2012),42818,6.9
2155169,Hitman (2007),109498,6.3
2155734,Hobo with a Shotgun (2011),31285,6.1
2155888,Hocus Pocus (1993),42638,6.5
2155898,Hodejegerne (2011),54556,7.6
2155957,Hoffa (1992),14372,6.6
2156151,Hokkabaz (2006),10972,7.5
2156531,Holes (2003),41570,7.1
2156811,Hollow Man (2000),85242,5.7
2157024,Hollywood Ending (2002),17260,6.6
2157104,Hollywood Homicide (2003),27083,5.3
2157439,Hollywoodland (2006),25686,6.6
2157567,Holy Man (1998),13681,4.8
2157583,Holy Motors (2012),19839,7.1
2157604,Holy Smoke (1999),10552,5.9
2157789,Home (2009),15311,8.6
2157875,Home Alone (1990),208672,7.4
2157883,Home Alone 2: Lost in New York (1992),130013,6.4
2157885,Home Alone 3 (1997),48738,4.1
2158796,Homeward Bound: The Incredible Journey (1993),24999,6.9
2159127,Honey (2003),28978,5.1
2159171,Honey I Blew Up the Kid (1992),24593,4.6
2159204,"Honey, I Shrunk the Kids (1989)",75191,6.2
2159289,Honeymoon in Vegas (1992),12371,5.8
2159563,Honogurai mizu no soko kara (2002),20160,6.7
